shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
YATOO!鸭途鲜卤鸭货(二中店),3.5,1,,西城,卤味鸭脖
三个叔叔手工吐司(中南君悦府店),3.9,27,34.0,静海县城/东城,面包烘焙
天勤蜂蜜烤栗子,3.7,6,,静海县城/东城,栗子/干果
周老三烧烤,3.7,3,,西城,烤串
食米香烤肉拌饭(西城店),3.8,87,15.0,西城,烧烤烤串
海鲜大咖·烧烤,3.5,1,,静海区其他,烧烤烤串
吉利烧烤城(大邱庄店),3.5,5,,静海区/大邱庄,烤串
福宝海鲜烧烤,3.5,1,,西城,烧烤烤串
星期天烧烤吧,3.5,3,,静海区/大邱庄,烤羊腿
年年红烧烤,3.5,4,,静海县城/东城,烤串
七公烤翅,3.5,2,43.0,静海区/大邱庄,烤翅
红波海鲜烧烤,3.5,3,,静海区其他,烧烤烤串
胖姐烤面筋,3.5,1,,静海县城/东城,烧烤烤串
森林狼炭火烤羊腿(大邱庄店),3.5,1,,静海区/大邱庄,烧烤烤串
好久不见(静海店),3.5,1,,静海县城/东城,烤串
太阳火烧烤城,3.5,3,,静海区/大邱庄,融合烤肉
牛串门串串香(团泊店),3.6,1,,团泊湖/光合谷度假区,串串香
糖分,3.9,19,43.0,团泊湖/光合谷度假区,面包烘焙
洪顺宝奶茶店(实验中学店),3.9,80,13.0,西城,茶饮果汁
一期一笑饮品,3.9,4,,团泊湖/光合谷度假区,茶饮果汁
大茶杯(中医药大学新校区店),3.9,10,,团泊湖/光合谷度假区,茶饮果汁
黑泷太郎(静海大学城店),3.8,3,,团泊湖/光合谷度假区,茶饮果汁
浅浅茶,3.8,25,26.0,西城,饮品店
彩虹喵鲜茶特饮,3.7,9,10.0,静海区/大邱庄,茶饮果汁
鲜果时光(静海悦海商厦店),3.7,426,21.0,西城,茶饮果汁
三哥冰店,3.6,2,,团泊湖/光合谷度假区,冰淇淋
优茗沏,3.7,2,,团泊湖/光合谷度假区,茶饮果汁
蜜雪冰城(大邱庄店),3.6,6,,静海区/大邱庄,茶饮果汁
蜜雪冰城(胜利大街店),3.6,4,,西城,茶饮果汁
味之源鲜奶吧,3.6,6,29.0,静海县城/东城,茶饮果汁
男茶女茶(家世界店),3.6,2,,静海县城/东城,茶饮果汁
MY.girl蜜菓(家世界店),3.5,2,12.0,西城,茶饮果汁
一半茶铺(悦海商场店),3.6,3,,西城,茶饮果汁
美肴冰品(静海店),3.5,1,,静海县城/东城,冰淇淋
小鹿茶luckin tea(东方红路店),3.5,9,,静海县城/东城,茶饮果汁
茶海棠(大邱庄店),3.5,4,,静海区/大邱庄,茶饮果汁
