shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category,shop_district
林记饺子菜馆,3.8,90,53,区政府,饺子,河东区
丑老头大馅水饺,3.8,63,28,大直沽,饺子,河东区
津式老味道炸香鸡,3.8,81,27,区政府,炸鸡炸串,河东区
刘氏大嘴吧,3.9,29,17,中山门,小吃,河东区
天师府宫廷新中式糕点,3.7,65,22,富民路,面包烘焙,河东区
五谷炸香鸡,3.7,52,18,工业大学,炸鸡炸串,河东区
桂顺斋,3.6,74,36,大直沽,面包烘焙,河东区
绝味鸭脖,3.5,34,34,太阳城,卤味鸭脖,河东区
河涧驴肉火烧,3.6,19,31,天津站,快餐简餐,河东区
聚鑫园水饺锅贴,3.8,13,30,区政府,生煎/锅贴,河东区
茁尔零食,3.6,6,33,区政府,零食,河东区
驴肉火烧捞面,3.9,34,9,王串场/民权门,小吃,河东区
天宝楼,3.8,34,27,程林,熟食熏酱,河东区
清真·西北角刘小姑牛肉饼,3.7,90,32,中山门,小吃,河东区
辈呗香,3.8,69,14,大直沽,津味小吃,河东区
香河肉饼,3.6,18,32,王串场/民权门,津味小吃,河东区
老味拉面,3.6,10,18,富民路,面馆,河东区
天宝楼,3.9,57,23,大王庄,熟食熏酱,河东区
卫嘴子炸酱面馆,3.8,153,22,常州道,小吃快餐,河东区
三哥炸串,3.8,56,24,河东区,炸鸡炸串,河东区
巧师傅千层蛋糕,3.7,26,141,程林,面包烘焙,河东区
独特面食,3.7,57,23,大直沽,面馆,河东区
麦当劳,3.8,199,39,天津站,西式快餐,河东区
杨铭宇黄焖鸡,3.8,18,18,工业大学,黄焖鸡,河东区
马记精品烧饼大饼,3.7,20,6,工业大学,小吃,河东区
美素锅巴菜,3.6,7,12,河东区,快餐简餐,河东区
余记锅贴,3.7,23,16,大王庄,生煎/锅贴,河东区
四季烧烤砂锅羊腿,3.8,65,66,王串场/民权门,融合烤肉,河东区
李连贵熏肉大饼,3.7,23,51,富民路,小吃,河东区
鸿生顺心面馆,3.6,14,19,中山门,快餐简餐,河东区
云南过桥米线,3.7,72,15,中山门,米线,河东区
杨铭宇黄焖鸡米饭,3.6,55,18,上杭路街/河东万达,黄焖鸡,河东区
姥姥家的大米饭,3.9,14,26,上杭路街/河东万达,快餐简餐,河东区
正宗淮南牛肉汤,3.7,27,23,工业大学,快餐简餐,河东区
巴蜀印象蜀岭冒菜,3.7,23,22,大直沽,快餐简餐,河东区
小张全羊汤,3.7,23,20,区政府,快餐简餐,河东区
阿秦家味麻辣烫麻辣拌,3.8,68,22,中山门,麻辣烫,河东区
聚鑫园水饺锅贴,3.6,20,31,区政府,生煎/锅贴,河东区
源福饺子馆,3.6,25,39,大直沽,饺子,河东区
麻辣小吃城,3.9,76,35,中山门,快餐简餐,河东区
盖嘛盖浇饭,3.9,44,24,大王庄,创意菜,河东区
姐妹面馆,3.8,15,14,大直沽,面馆,河东区
安徽正宗老三板面王,3.7,32,12,大王庄,快餐简餐,河东区
憨老头凉皮,3.6,20,9,程林,快餐简餐,河东区
槐小哥 驴肉火烧 粥,3.8,27,16,程林,小吃,河东区
杨铭宇黄焖鸡米饭,3.7,91,20,中山门,黄焖鸡,河东区
贺丹酱牛肉,3.9,38,48,工业大学,津味小吃,河东区
井弘饭糰,3.9,115,14,工业大学,快餐简餐,河东区
津味张记包子铺,3.6,12,15,程林,包子,河东区
津门张记包子铺,3.9,114,20,太阳城,包子,河东区
贾记道口烧鸡,3.8,69,29,中山门,烧鸡,河东区
正宗山西老字号刀削面,3.7,106,18,上杭路街/河东万达,面馆,河东区
牛肉饼,3.8,26,15,区政府,小吃,河东区
老鲁糖堆,3.5,48,8,中山门,津味小吃,河东区
聚隆餐厅,3.6,8,31,工业大学,天津菜,河东区
一城一碗粉,3.6,17,19,大王庄,米线,河东区
吉健炸香鸡,3.8,42,25,中山门,炸鸡炸串,河东区
姐妹炸串,3.9,112,19,上杭路街/河东万达,炸鸡炸串,河东区
德克士,3.9,222,54,天津站,西式快餐,河东区
老胜香,3.7,125,16,工业大学,包子,河东区
大成盛记,3.8,98,21,大直沽,快餐简餐,河东区
鑫义餐厅,3.8,16,44,河东区,快餐简餐,河东区
杨记羊汤,3.7,18,16,卫国道,快餐简餐,河东区
大明麻辣烫,3.7,28,33,程林,麻辣烫,河东区
海鲜市场,3.7,22,102,富民路,海鲜,河东区
津门张记包子铺,3.8,108,14,中山门,包子,河东区
马家牛肉拉面,3.7,117,20,天津站,面馆,河东区
四宝牛杂面,3.9,21,26,中山门,面馆,河东区
半糖主义,3.9,28,19,大直沽,甜品,河东区
C家手工烘焙坊,3.8,21,186,上杭路街/河东万达,面包烘焙,河东区
小李烧鸡,3.7,68,41,大直沽,烧鸡,河东区
津味张记包子铺,3.5,55,18,常州道,包子,河东区
江南糕点,3.8,38,19,常州道,面包烘焙,河东区
麦多馅饼,3.7,50,6,上杭路街/河东万达,面包烘焙,河东区
万新食品商厦,3.7,25,23,程林,面包烘焙,河东区
天使之橙,3.6,53,14,上杭路街/河东万达,甜品,河东区
福天堂云南过桥米线,3.8,30,17,大王庄,米线,河东区
江南糕点,3.5,1,16,区政府,面包烘焙,河东区
中国兰州拉面,3.5,12,16,中山门,面馆,河东区
好面道,3.8,18,19,程林,面馆,河东区
矮子馅饼,3.8,82,19,中山门,小吃,河东区
遵义特色羊肉火锅,3.9,54,67,上杭路街/河东万达,火锅,河东区
盛宗园粽子汤圆,3.9,251,17,天津站,小吃,河东区
中华老字号天宝楼素味斋,3.8,98,42,大直沽,熟食熏酱,河东区
大佶冰糖葫芦,3.8,20,5,大直沽,津味小吃,河东区
宝盛元饺子,3.7,61,30,卫国道,饺子,河东区
山西刀削面,3.8,31,12,上杭路街/河东万达,面馆,河东区
明月斋烧饼店,3.9,162,4,天津站,津味小吃,河东区
佬厨清炖牛肉,3.9,13,27,大王庄,快餐简餐,河东区
亚惠厨房,3.8,421,34,大王庄,快餐简餐,河东区
金姐麻辣烫,3.6,56,17,天津站,麻辣烫,河东区
小石头韩国料理,3.8,25,30,河东区,韩国料理,河东区
刘记特色牛杂面·直营店,3.8,71,26,卫国道,面馆,河东区
恩发德酱牛肉店,3.7,69,20,工业大学,快餐简餐,河东区
老天津卫炸酱面面航居,3.9,125,25,大王庄,小吃快餐,河东区
新疆正宗阿布烧烤砂锅,3.7,14,34,工业大学,东北菜,河东区
面爱面 ラーメン屋,3.8,442,31,大王庄,快餐简餐,河东区
张亮麻辣烫,3.9,176,25,程林,麻辣烫,河东区
云南大理寺过桥米线,3.7,24,31,大直沽,米线,河东区
大福临包子铺,3.9,158,24,富民路,包子,河东区
郭记羊汤红饭馆,3.9,113,29,中山门,快餐简餐,河东区
体南小炒,3.7,17,19,工业大学,快餐简餐,河东区
津门锅贴居,3.6,15,20,富民路,生煎/锅贴,河东区
格朗合·鸡汤米线,3.6,174,24,区政府,快餐简餐,河东区
津门锅贴,3.6,80,45,工业大学,生煎/锅贴,河东区
大碗香馄饨坊,3.6,112,18,大王庄,馄饨|抄手|扁食,河东区
认一民,3.9,356,40,大直沽,天津菜,河东区
周记牛面杂板面,3.5,18,17,天津站,面馆,河东区
宝盛元饺子,3.5,73,27,区政府,饺子,河东区
看见香河肉饼,3.8,30,23,大王庄,津味小吃,河东区
名锅贴饺子,3.8,118,54,大直沽,生煎/锅贴,河东区
江都路锅贴水饺,3.7,71,15,常州道,生煎/锅贴,河东区
肯德基,3.8,53,25,上杭路街/河东万达,西式快餐,河东区
茁尔零食,3.8,34,40,大直沽,零食,河东区
忆味春,3.7,108,52,大直沽,天津菜,河东区
老许拉面板面,3.7,36,8,大直沽,面馆,河东区
程记麻辣烫,3.9,60,17,大王庄,麻辣烫,河东区
茵兔快餐Intofastfood,3.9,27,33,中山门,快餐简餐,河东区
满天红重庆小面,3.7,12,22,大直沽,面馆,河东区
张亮麻辣烫,3.9,135,26,大王庄,麻辣烫,河东区
安妮阿姨·蛋包饭,3.9,68,26,上杭路街/河东万达,快餐简餐,河东区
厨掌柜陆老师,3.9,151,24,程林,快餐简餐,河东区
天宝楼,3.9,49,19,太阳城,熟食熏酱,河东区
宝盛元饺子,3.9,98,31,程林,饺子,河东区
孙记烧烤涮锅,3.9,22,38,万新村,快餐简餐,河东区
武家炸串·煎饼,3.9,16,7,常州道,炸鸡炸串,河东区
肯德基,3.9,291,35,天津站,西式快餐,河东区
咱老姑海鲜烧烤火锅大排档,3.9,149,77,大王庄,快餐简餐,河东区
Kafu food卡夫简餐,3.9,65,29,上杭路街/河东万达,快餐简餐,河东区
陈家麻辣烫,3.9,19,24,卫国道,麻辣烫,河东区
三秦汉中凉皮,3.9,37,6,大直沽,快餐简餐,河东区
堡美味,3.9,41,21,工业大学,快餐简餐,河东区
小李烧鸡,3.8,32,62,上杭路街/河东万达,烧鸡,河东区
津味張記包子铺,3.8,49,16,大直沽,包子,河东区
一品饺子菜馆,3.8,76,47,富民路,饺子,河东区
唇齿之福老王头饺子,3.8,56,42,大王庄,饺子,河东区
谭氏麻辣烫,3.8,33,19,工业大学,麻辣烫,河东区
老王头饺子,3.8,82,30,中山门,饺子,河东区
姐弟石磨煎饼,3.8,18,6,大直沽,快餐简餐,河东区
崔记羊汤,3.8,13,18,常州道,快餐简餐,河东区
李家驴肉馆,3.8,21,18,程林,小吃,河东区
云南过桥米线秦晋美食,3.8,39,16,大直沽,快餐简餐,河东区
老南市胖师傅炸香鸡,3.8,105,25,上杭路街/河东万达,炸鸡炸串,河东区
鲜粮卷饼王,3.8,80,12,上杭路街/河东万达,小吃,河东区
八方云集,3.8,163,25,常州道,生煎/锅贴,河东区
津罗汉大乌豆,3.8,43,5,中山门,熟食熏酱,河东区
于是也皇后厨房,3.8,39,42,程林,快餐简餐,河东区
永顺晟早餐,3.8,15,11,王串场/民权门,快餐简餐,河东区
张记包子铺,3.8,34,15,工业大学,包子,河东区
张记大肚锅贴水饺,3.8,25,22,程林,饺子,河东区
凤山道炸串,3.8,30,8,卫国道,炸鸡炸串,河东区
熊猫爱上辣,3.8,43,22,上杭路街/河东万达,麻辣烫,河东区
宝盛元饺子,3.8,28,27,大直沽,饺子,河东区
遇见厨房,3.8,32,24,上杭路街/河东万达,快餐简餐,河东区
麦多馅饼,3.9,23,7,大直沽,小吃,河东区
晓蕊家面皮,3.8,39,7,常州道,快餐简餐,河东区
叫了只炸鸡,3.9,21,27,区政府,炸鸡炸串,河东区
张亮麻辣烫,3.8,58,21,太阳城,麻辣烫,河东区
飘香凉皮炸串,3.8,29,9,大直沽,炸鸡炸串,河东区
柒小妹麻辣烫●麻辣拌,3.8,59,18,天津站,麻辣烫,河东区
永嘉乐,3.8,66,19,区政府,快餐简餐,河东区
恩来顺火锅,3.9,116,84,大王庄,火锅,河东区
鸭血粉丝汤,3.8,27,17,河东区,快餐简餐,河东区
石锅拌饭,3.7,25,18,大王庄,快餐简餐,河东区
大口馍,3.7,38,17,工业大学,快餐简餐,河东区
绝味鸭脖,3.7,61,26,大直沽,卤味鸭脖,河东区
尹老板驴肉火烧,3.7,28,17,区政府,熟食熏酱,河东区
宝盛元饺子馆八经路店,3.7,70,23,大王庄,饺子,河东区
阿堡仔炸鸡汉堡,3.8,106,21,程林,西式快餐,河东区
口口香烧鸡,3.8,22,23,王串场/民权门,烧鸡,河东区
张亮麻辣烫,3.8,113,31,中山门,麻辣烫,河东区
吉味缘,3.8,18,15,中山门,快餐简餐,河东区
骨大厨排骨饭米粉,3.8,37,30,工业大学,快餐简餐,河东区
吉健炸香鸡,3.8,66,26,上杭路街/河东万达,炸鸡炸串,河东区
鑫伟吉健炸香鸡,3.8,95,25,程林,炸鸡炸串,河东区
天寶樓,3.8,30,31,王串场/民权门,小吃,河东区
天宝楼,3.8,57,24,王串场/民权门,熟食熏酱,河东区
张秀梅烤肉拌饭脆皮鸡饭,3.8,34,16,上杭路街/河东万达,快餐简餐,河东区
吉健炸香鸡,3.8,28,22,工业大学,炸鸡炸串,河东区
田氏石磨煎饼,3.7,26,7,大王庄,快餐简餐,河东区
河间驴肉火烧,3.8,30,16,上杭路街/河东万达,小吃,河东区
驴肉火烧,3.7,23,16,大王庄,小吃,河东区
优客多·炸鸡汉堡,3.7,21,21,中山门,西式快餐,河东区
老钱雨黄焖鸡米饭云南过桥米线,3.8,19,17,程林,黄焖鸡,河东区
永和豆浆,3.8,45,18,天津站,快餐简餐,河东区
宝盛元饺子,3.8,55,23,中山门,饺子,河东区
黄焖鸡米饭,3.8,17,29,程林,黄焖鸡,河东区
宝盛元饺子馆,3.8,41,19,程林,饺子,河东区
社區小厨房,3.8,23,20,大直沽,快餐简餐,河东区
老字号江南包子铺,3.8,40,17,中山门,包子,河东区
九品羊汤,3.7,18,19,王串场/民权门,快餐简餐,河东区
港堡汉堡·炸鸡,3.7,33,19,太阳城,西式快餐,河东区
湘当馋臭豆腐,3.8,27,17,程林,小吃快餐,河东区
黄焖鸡米饭,3.7,31,18,区政府,黄焖鸡,河东区
忠正炸串,3.8,15,17,区政府,炸鸡炸串,河东区
老梁烧烤大排档,3.8,18,105,工业大学,快餐简餐,河东区
心品味黄焖鸡米饭,3.8,32,25,富民路,黄焖鸡,河东区
厨掌柜陆老師,3.8,55,22,大王庄,快餐简餐,河东区
马记烧饼大饼,3.8,25,5,程林,小吃,河东区
我呀便当,3.8,23,23,上杭路街/河东万达,快餐简餐,河东区
炸鸡汉堡,3.8,40,17,区政府,西式快餐,河东区
西安小吃,3.7,20,19,大王庄,小吃,河东区
飘香食品,3.8,22,18,区政府,熟食熏酱,河东区
王家营厨房,3.7,35,51,工业大学,快餐简餐,河东区
宝盛元饺子,3.7,24,31,上杭路街/河东万达,饺子,河东区
黄记糖堆,3.7,49,6,大王庄,津味小吃,河东区
初名饺子,3.7,86,43,中山门,饺子,河东区
云南大理寺过桥米线,3.7,24,31,大直沽,米线,河东区
过桥米线黄焖鸡米饭,3.7,20,17,常州道,黄焖鸡,河东区
梁氏姐俩土豆粉,3.7,68,15,上杭路街/河东万达,小吃快餐,河东区
沙县便当,3.7,32,19,太阳城,快餐简餐,河东区
劳动道麻辣烫,3.7,22,20,工业大学,麻辣烫,河东区
憨老头凉皮·肉夹馍·烤蜜薯,3.7,14,13,大直沽,快餐简餐,河东区
天一花甲粉,3.7,23,15,天津站,米线,河东区
帅帅快餐吧,3.7,15,19,程林,快餐简餐,河东区
真食汇牛肉饭·面·饼,3.7,23,20,卫国道,快餐简餐,河东区
无名包子铺,3.7,33,13,程林,包子,河东区
口口酥利福驴肉火烧,3.7,21,27,工业大学,快餐简餐,河东区
憨老头凉皮,3.7,42,7,王串场/民权门,快餐简餐,河东区
美味佳饺子馆,3.7,13,24,工业大学,饺子,河东区
驴肉火烧,3.7,27,17,富民路,快餐简餐,河东区
赵记饺子,3.7,23,20,大直沽,饺子,河东区
名客佳大鸡排,3.7,19,23,中山门,炸鸡炸串,河东区
紫燕百味鸡,3.7,52,21,王串场/民权门,熟食熏酱,河东区
小石磨煎饼,3.7,30,7,大王庄,快餐简餐,河东区
勾记包子铺纯手工水饺,3.7,30,15,天津站,包子,河东区
醉爱重庆小面,3.7,16,12,天津站,快餐简餐,河东区
如一胜津包子铺,3.7,29,13,中山门,包子,河东区
一珍麻辣烫,3.7,45,19,天津站,麻辣烫,河东区
顺兴德•天津菜,4.8,1416,68,程林,天津菜,河东区
津沽小院,4.6,1221,59,大直沽,天津菜,河东区
桃子餐厅,4.6,3891,68,常州道,天津菜,河东区
津沽宴,4.2,422,91,中山门,特色菜,河东区
利德顺小老饭庄,4.4,1000,93,卫国道,天津菜,河东区
聚宝德清真饭庄,4.8,361,45,富民路,特色菜,河东区
宝乐府,4.6,310,58,太阳城,天津菜,河东区
繁·醉花亭小酒馆,4.8,662,100,天津站,私房菜,河东区
津鲁家宴,4.2,46,79,大直沽,鲁菜,河东区
宝德隆直沽码头,4.4,1046,85,富民路,海鲜,河东区
俏炉酥皮烤鸭,4.9,1265,113,大王庄,天津菜,河东区
又一顺饭店,4.7,877,86,中山门,天津菜,河东区
登瀛楼饭庄旗舰店,4.5,1012,90,卫国道,鲁菜,河东区
大吉利·潮汕牛肉火锅,4.9,4812,91,上杭路街/河东万达,火锅,河东区
峰厨大鱼泡饼,4.4,373,91,太阳城,特色菜,河东区
玖融湖院,4.6,264,104,大王庄,特色菜,河东区
裕德隆饭庄,4.4,666,86,工业大学,天津菜,河东区
正月十五,4.5,256,86,卫国道,特色菜,河东区
陈傻子餐厅,4.5,4945,70,大王庄,天津菜,河东区
明燊泥炉烤肉,3.7,33,85,太阳城,融合烤肉,河东区
汉江山料理级自助烤肉,4.5,1229,80,上杭路街/河东万达,自助餐,河东区
屯老二农家铁锅炖,4.6,2202,103,富民路,东北菜,河东区
人民公社大食堂,4.2,314,77,卫国道,东北菜,河东区
恭喜发財港式打边炉,4.5,497,92,区政府,火锅,河东区
鲜行天下,4.2,698,115,上杭路街/河东万达,自助餐,河东区
正阳春鸭子楼,4.3,679,72,太阳城,天津菜,河东区
通庆楼,4.5,1361,154,天津站,粤菜馆,河东区
聚瀛食府,4.0,924,76,太阳城,天津菜,河东区
宴宾楼,4.7,6441,91,上杭路街/河东万达,天津菜,河东区
王老六铁锅炖鱼,4.8,100,80,大直沽,东北菜,河东区
大渔铁板烧,4.8,3832,223,上杭路街/河东万达,日本料理,河东区
肘子酥新派川菜,4.5,709,61,万新村,天津菜,河东区
新煮意,4.8,10545,98,大王庄,酸菜鱼/水煮鱼,河东区
军垦宾馆-新疆风味餐厅,4.8,3813,82,天津站,新疆菜,河东区
青阳宫 · 铜锅涮肉,4.8,2032,69,程林,火锅,河东区
芳竹园火锅,4.8,1671,69,上杭路街/河东万达,火锅,河东区
村上一屋,4.9,792,89,上杭路街/河东万达,日本料理,河东区
鼎旺府饭店,4.7,588,53,大王庄,鲁菜,河东区
赢顺阁饭庄,4.5,253,80,大王庄,天津菜,河东区
老邻居,4.6,1128,71,王串场/民权门,农家菜,河东区
大年初二娘家菜,4.2,211,52,大直沽,家常菜,河东区
喜洋洋大酒楼·鱼头泡饼,4.1,1845,79,工业大学,天津菜,河东区
屯老二农家铁锅炖,4.4,1336,88,常州道,东北菜,河东区
阿瓦山寨印象店,4.7,3000,82,大王庄,特色菜,河东区
登瀛楼饭庄,4.3,3308,90,大王庄,天津菜,河东区
娜娜家·Nana’s restaurant,4.9,2029,110,上杭路街/河东万达,西餐,河东区
大灶台铁锅炖鱼,4.6,653,108,大直沽,东北菜,河东区
北塘海鲜大酒楼,4.8,2292,230,大王庄,海鲜,河东区
益尚鲜火锅鸡·夜宵,4.6,178,49,万新村,火锅,河东区
芳竹园火锅,4.6,99,63,区政府,火锅,河东区
聚十三烤肉博物馆,4.7,301,86,天津站,融合烤肉,河东区
人民公社大食堂,4.2,170,61,工业大学,东北菜,河东区
胡八一烤肉,4.7,396,76,太阳城,融合烤肉,河东区
怡祥名邸大酒楼,4.5,447,70,太阳城,天津菜,河东区
刁馋一锅鲜·津门招牌菜,4.6,991,71,区政府,天津菜,河东区
盛辛巴·东北炭火烤肉,4.8,552,75,大直沽,融合烤肉,河东区
新煮意,4.8,3105,86,区政府,酸菜鱼/水煮鱼,河东区
东起顺,4.1,269,51,大直沽,天津菜,河东区
人民公社大食堂,4.3,113,60,区政府,东北菜,河东区
小菜园新徽菜,3.8,19,65,上杭路街/河东万达,徽菜,河东区
原始部落烧烤·夜宵,4.9,1210,73,天津站,烧烤烤串,河东区
一坐一忘云南菜,4.8,9732,112,大王庄,云南菜|滇菜,河东区
东北老铁锅炖鱼,4.7,652,86,工业大学,东北菜,河东区
无量寿素食餐厅,4.8,721,72,王串场/民权门,素食,河东区
绿色庄园,4.8,1224,103,上杭路街/河东万达,韩国料理,河东区
阿木饭店·新疆美食,4.3,110,62,常州道,新疆菜,河东区
炭火味·齐齐哈尔家庭烤肉,4.5,146,72,大王庄,融合烤肉,河东区
山上下日式烤肉,4.7,108,147,上杭路街/河东万达,日本料理,河东区
京城帝一锅羊蝎子火锅烤鱼,4.0,37,75,区政府,火锅,河东区
荐福膳素餐厅,4.8,1275,76,大直沽,素食,河东区
肘子酥,4.5,506,58,大直沽,天津菜,河东区
纸尚有一切纸上烧烤,4.8,1419,70,中山门,融合烤肉,河东区
豫烩轩,4.6,568,53,天津站,其他中餐,河东区
良恬炭火烤肉,4.8,501,82,中山门,韩国料理,河东区
大年初二娘家菜,4.2,308,55,中山门,家常菜,河东区
良恬炭火烤肉,4.6,115,74,万新村,韩国料理,河东区
津门羊大爷·铜锅涮肉,4.4,276,94,卫国道,火锅,河东区
海底捞火锅,4.9,5131,90,上杭路街/河东万达,火锅,河东区
燕子食府,4.6,608,69,区政府,其他美食,河东区
槐店王婆大虾,4.8,1460,77,天津站,火锅,河东区
桢炭烤肉,4.9,1053,86,天津站,融合烤肉,河东区
渝湘江南,4.7,2796,71,王串场/民权门,川菜馆,河东区
源味湘水人家湘菜,4.7,402,93,中山门,湘菜,河东区
齐齐哈尔炭火烤肉海鲜烧烤,3.7,38,100,区政府,融合烤肉,河东区
吉布鲁牛排海鲜自助,4.6,5847,78,上杭路街/河东万达,自助餐,河东区
悦源春海鲜火锅,4.0,134,152,富民路,火锅,河东区
